dt,SMA_1,SMA_32,CrossOver_x,EMA_33,EMA_88,CrossOver_y,BBands_mid_4_4.0,BBands_top_4_4.0,BBands_bot_4_4.0
2015-06-05,353.7236842105264,354.67905148416605,0.0,353.2073733555927,,,353.3344298245615,356.0312633188205,350.6375963303025
2015-06-06,353.7236842105264,354.639166615745,0.0,353.2377445823535,,,353.7236842105264,353.7236842105264,353.7236842105264
2015-06-07,359.56249999999994,354.781744740745,1.0,353.60978901868566,,,355.1833881578948,365.2965137613,345.0702625544896
2015-06-08,359.56249999999994,354.924322865745,0.0,353.9599484881747,,,356.6430921052632,368.3207236842088,344.96546052631754
2015-06-09,367.0,355.299322865745,0.0,354.7270103418114,,,359.9621710526316,378.8056556849599,341.1186864203033
2015-06-10,365.2692307692308,355.62023632728346,0.0,355.34714095518905,,,362.8485576923077,376.21874567807913,349.4783697065362
2015-06-11,355.4485981308412,355.63425501887224,-1.0,355.35310902434503,,,361.820082225018,380.1962255527841,343.4439388972519
2015-06-12,351.58474576271186,355.527528323957,0.0,355.13144059719014,,,359.825643665696,385.7621010357293,333.8891862956627
2015-06-13,351.58474576271186,355.42080162904176,0.0,354.92281148927964,,,355.97183010637394,378.35114634817694,333.59251386457095
2015-06-14,350.7104477611941,355.28675312157907,0.0,354.6750253876275,,,352.3321343543648,359.66954351302434,344.9947251957052
2015-06-15,349.55538461538464,355.14754639080985,0.0,354.3738700480838,,,350.8588309755006,354.19043392217964,347.5272280288216
2015-06-16,343.2894736842105,354.6502174434414,0.0,353.7218467325618,,,348.7850129558753,361.7988866849882,335.7711392267624
2015-06-17,325.0765306122449,353.5837340250741,0.0,352.036828137249,,,342.1579591682585,383.1907504938399,301.1251678426772
2015-06-18,325.0765306122449,352.51725060670674,0.0,350.450928282837,,,335.7494798810212,379.3512323354466,292.14772742659585
2015-06-19,328.9625850340136,351.54728331209657,0.0,349.1869080917297,,,330.6012799856785,360.58269367846566,300.61986629289134
2015-06-20,328.60915492957747,350.53222849455494,0.0,347.9764520233678,,,326.9312002970202,334.3666975844541,319.49570300958635
2015-06-21,327.3975409836066,349.4977766502926,0.0,346.76592784455835,,,327.5114528898606,333.59505599600374,321.4278497837175
2015-06-22,338.3898305084746,348.81124233582534,0.0,346.2732162365534,,,330.8397778639181,348.4297546997853,313.24980102805085
2015-06-23,338.3898305084746,348.11975289198483,0.0,345.8094876643135,,,333.1965892325333,354.0401037133067,312.35307475175995
2015-06-24,320.70606060606065,346.87557347404305,0.0,344.3328154844163,,,331.2208156516541,361.41797120582703,301.0236600974812
2015-06-25,319.2390243902439,345.58554917435697,0.0,342.85671012593554,,,329.1811865033134,366.074144925454,292.28822808117286
2015-06-26,319.0808823529412,344.2877187757502,0.0,341.45813202164175,,,324.3539494644301,356.86737715714565,291.8405217717146
2015-06-27,318.1904761904762,343.3534989856836,0.0,340.0894463845144,,,319.3041108849305,322.91504565732833,315.6931761125326
2015-06-28,317.3928571428571,342.41085728238147,0.0,338.75435289971097,,,318.4758100191296,321.4441840059633,315.5074360322959
2015-06-29,316.63374485596705,341.4619455990025,0.0,337.4531406618437,,,317.8244901355604,321.4668237597905,314.1821565113303
2015-06-30,300.90666666666664,340.0367983045487,0.0,335.3033480738921,,,313.28093621399177,341.9427818716235,284.61909055636005
2015-07-01,300.0,338.59916502227566,0.0,333.2266805401337,,,308.7333171663727,341.89544478544406,275.5711895473013
2015-07-02,300.0,337.17752329340334,0.0,331.2721699201258,,,304.38510288065845,332.71085111663484,276.05935464468206
2015-07-03,300.0,335.77127329340334,0.0,329.4326305130596,,,300.2266666666667,301.7970593987704,298.656273934563
2015-07-04,300.0,334.14106496007,0.0,327.701299306409,,,300.0,300.0,300.0
2015-07-05,300.0,332.46219982849107,0.0,326.0718111119143,,,300.0,300.0,300.0
2015-07-06,300.0,330.7833346969121,0.0,324.5381751641546,,,300.0,300.0,300.0
2015-07-07,300.0,329.10446956533315,0.0,323.0947530956749,,,300.0,300.0,300.0
2015-07-08,300.0,327.4256044337542,0.0,321.736238207694,,,300.0,300.0,300.0
2015-07-09,300.0,325.5642763087542,0.0,320.45763596018253,,,300.0,300.0,300.0
2015-07-10,300.0,323.7029481837542,0.0,319.2542456095835,,,300.0,300.0,300.0
2015-07-11,300.0,321.6091981837542,0.0,318.1216429266668,,,300.0,300.0,300.0
2015-07-12,300.0,319.56953472221574,0.0,317.05566393098053,,,300.0,300.0,300.0
2015-07-13,300.0,317.83676603062696,0.0,316.0523895820993,,,300.0,300.0,300.0
2015-07-14,300.0,316.2247427255422,0.0,315.1081313713876,,,300.0,300.0,300.0
2015-07-15,180.0,310.86271942045744,0.0,307.1605942318941,,,270.0,477.8460969082653,62.15390309173472
2015-07-16,174.6,305.35926792792014,0.0,299.3629122182533,,,238.65,484.16879765101487,-6.868797651014859
2015-07-17,177.07692307692307,299.9693160048432,0.0,292.1696187393515,,,207.91923076923075,420.7080518263156,-4.869590287854095
2015-07-18,177.07692307692307,294.7751737983655,0.0,285.3994601709733,,,177.18846153846152,184.83823625766135,169.53868681926167
2015-07-19,177.07692307692307,290.1501860628867,0.0,279.0275462242645,,,176.4576923076923,180.74784892336413,172.16753569202046
2015-07-20,157.29436274509806,284.9069933170383,0.0,271.86677072549,328.64744981065473,,172.1312829939668,206.3956825924851,137.86688339544853
2015-07-21,153.86095890410962,279.43506750047885,0.0,264.9252523830558,324.7196634981481,0.0,166.32729195076345,209.59910302271464,123.05548087881226
2015-07-22,146.51944444444447,273.7447640478184,0.0,257.9602048572551,320.7151641935705,0.0,158.6879222926438,203.9192736654764,113.4565709198112
2015-07-23,146.51944444444447,268.0923235309696,0.0,251.40486600944277,316.80065363741033,0.0,151.04855263452416,169.80439598612475,132.29270928292357
2015-07-24,146.6422,262.1002100775798,0.0,245.2423562441814,312.9768681624124,0.0,148.38551194824964,161.03210386431394,135.73892003218535
2015-07-25,143.2311320754717,256.00150075154846,0.0,239.2416959989632,309.1623572391103,0.0,145.72805524109015,151.497935544051,139.9581749381293
2015-07-26,142.3943661971831,250.42926030127103,0.0,233.54479424591727,305.4147619347973,0.0,144.69678567927485,152.3272503601154,137.06632099843426
2015-07-27,148.4375,245.0917126640759,0.0,228.53848281968683,301.88718301491417,0.0,145.1762995681637,155.0367503059066,135.3158488304208
2015-07-28,152.18123814041746,239.87609878243447,0.0,224.04688019149447,298.5230044784086,0.0,146.56105910326806,162.50561135569666,130.61650685083947
2015-07-29,152.6887298387097,234.70416920894183,0.0,219.8493419354484,295.24582976740413,0.0,148.92545854407757,165.3760612566026,132.47485583155253
2015-07-30,157.57801602092192,229.70995542388133,0.0,216.1863227640056,292.15217103152816,0.0,152.72137100001223,165.71850307679077,139.72423892323374
2015-07-31,158.65010441644154,224.77296666014615,0.0,212.80183933179595,289.1521245907397,0.0,155.27452210412264,166.75587524597373,143.79316896227155
2015-08-01,159.6279069767442,220.3580054198361,0.0,209.67396095796937,286.2414680151443,0.0,157.13618931320434,167.80871525067982,146.46366337572886
