,produto,submercado,expiracao,data,volume,VWAP,M,H,h,h_cresc
4238,SE CON MEN JUL/16,SE,2016-08-01,2016-05-11,2.0,82.0,2,17,16,0
5010,SE CON MEN JUN/16,SE,2016-07-01,2016-05-11,3.0,65.86666666666666,1,20,9,10
5753,SE CON MEN MAI/16,SE,2016-06-01,2016-05-12,2.0,80.0,0,13,1,11
5754,SE CON MEN MAI/16,SE,2016-06-01,2016-05-13,2.0,81.25,0,13,0,12
5011,SE CON MEN JUN/16,SE,2016-07-01,2016-05-23,12.0,66.91666666666667,1,20,8,11
5012,SE CON MEN JUN/16,SE,2016-07-01,2016-05-24,10.0,61.1,1,20,7,12
4239,SE CON MEN JUL/16,SE,2016-08-01,2016-05-25,6.0,68.66666666666667,2,17,15,1
5013,SE CON MEN JUN/16,SE,2016-07-01,2016-05-25,19.0,57.18421052631579,1,20,6,13
4240,SE CON MEN JUL/16,SE,2016-08-01,2016-05-30,1.0,69.0,2,17,14,2
5014,SE CON MEN JUN/16,SE,2016-07-01,2016-05-30,2.0,56.0,1,20,5,14
5015,SE CON MEN JUN/16,SE,2016-07-01,2016-06-01,3.0,60.666666666666664,0,20,4,15
4241,SE CON MEN JUL/16,SE,2016-08-01,2016-06-01,1.0,70.0,1,17,13,3
4242,SE CON MEN JUL/16,SE,2016-08-01,2016-06-06,1.0,64.0,1,17,12,4
4243,SE CON MEN JUL/16,SE,2016-08-01,2016-06-07,15.0,58.193333333333335,1,17,11,5
5016,SE CON MEN JUN/16,SE,2016-07-01,2016-06-08,3.0,58.0,0,20,3,16
4244,SE CON MEN JUL/16,SE,2016-08-01,2016-06-08,10.0,53.25,1,17,10,6
4245,SE CON MEN JUL/16,SE,2016-08-01,2016-06-14,7.0,50.785714285714285,1,17,9,7
5017,SE CON MEN JUN/16,SE,2016-07-01,2016-06-14,4.0,60.75,0,20,2,17
4246,SE CON MEN JUL/16,SE,2016-08-01,2016-06-15,1.0,51.5,1,17,8,8
5018,SE CON MEN JUN/16,SE,2016-07-01,2016-06-16,3.0,62.0,0,20,1,18
4247,SE CON MEN JUL/16,SE,2016-08-01,2016-06-16,4.0,51.75,1,17,7,9
1048,SE CON MEN AGO/16,SE,2016-09-01,2016-06-17,1.0,73.0,2,22,21,0
5019,SE CON MEN JUN/16,SE,2016-07-01,2016-06-20,14.1,63.751773049645394,0,20,0,19
4248,SE CON MEN JUL/16,SE,2016-08-01,2016-06-20,25.0,60.18,1,17,6,10
1049,SE CON MEN AGO/16,SE,2016-09-01,2016-06-27,1.0,85.0,2,22,20,1
4249,SE CON MEN JUL/16,SE,2016-08-01,2016-06-27,6.0,75.93333333333334,1,17,5,11
1050,SE CON MEN AGO/16,SE,2016-09-01,2016-06-28,4.0,85.5,2,22,19,2
4250,SE CON MEN JUL/16,SE,2016-08-01,2016-06-30,1.0,76.0,1,17,4,12
9013,SE CON MEN SET/16,SE,2016-10-01,2016-07-01,2.1,99.0,2,17,16,0
1051,SE CON MEN AGO/16,SE,2016-09-01,2016-07-01,2.0,95.0,1,22,18,3
1052,SE CON MEN AGO/16,SE,2016-09-01,2016-07-04,1.0,95.0,1,22,17,4
1053,SE CON MEN AGO/16,SE,2016-09-01,2016-07-05,3.0,94.33333333333333,1,22,16,5
1054,SE CON MEN AGO/16,SE,2016-09-01,2016-07-07,5.0,116.0,1,22,15,6
4251,SE CON MEN JUL/16,SE,2016-08-01,2016-07-07,2.0,86.0,0,17,3,13
1055,SE CON MEN AGO/16,SE,2016-09-01,2016-07-11,1.6,118.99999999999999,1,22,14,7
1056,SE CON MEN AGO/16,SE,2016-09-01,2016-07-13,2.0,115.25,1,22,13,8
4252,SE CON MEN JUL/16,SE,2016-08-01,2016-07-18,6.0,83.17666666666666,0,17,2,14
1057,SE CON MEN AGO/16,SE,2016-09-01,2016-07-18,3.0,103.66666666666667,1,22,12,9
4253,SE CON MEN JUL/16,SE,2016-08-01,2016-07-20,1.0,80.0,0,17,1,15
1058,SE CON MEN AGO/16,SE,2016-09-01,2016-07-21,1.0,100.0,1,22,11,10
9014,SE CON MEN SET/16,SE,2016-10-01,2016-07-22,1.0,160.0,2,17,15,1
4254,SE CON MEN JUL/16,SE,2016-08-01,2016-07-25,1.0,81.0,0,17,0,16
1059,SE CON MEN AGO/16,SE,2016-09-01,2016-07-25,2.0,95.0,1,22,10,11
1060,SE CON MEN AGO/16,SE,2016-09-01,2016-07-26,12.0,104.16666666666667,1,22,9,12
9015,SE CON MEN SET/16,SE,2016-10-01,2016-07-26,1.0,155.0,2,17,14,2
1061,SE CON MEN AGO/16,SE,2016-09-01,2016-07-27,4.7,110.2127659574468,1,22,8,13
1062,SE CON MEN AGO/16,SE,2016-09-01,2016-07-28,18.8,111.5877659574468,1,22,7,14
9016,SE CON MEN SET/16,SE,2016-10-01,2016-07-28,2.5,161.0,2,17,13,3
1063,SE CON MEN AGO/16,SE,2016-09-01,2016-07-29,5.0,116.8,1,22,6,15
9017,SE CON MEN SET/16,SE,2016-10-01,2016-07-29,10.0,167.001,2,17,12,4
1064,SE CON MEN AGO/16,SE,2016-09-01,2016-08-03,2.5,117.8,0,22,5,16
9018,SE CON MEN SET/16,SE,2016-10-01,2016-08-03,8.0,177.8375,1,17,11,5
1065,SE CON MEN AGO/16,SE,2016-09-01,2016-08-04,8.0,123.375,0,22,4,17
9019,SE CON MEN SET/16,SE,2016-10-01,2016-08-04,11.5,201.1086956521739,1,17,10,6
1794,SE CON MEN DEZ/16,SE,2017-01-01,2016-08-05,1.0,195.0,4,23,22,0
7038,SE CON MEN NOV/16,SE,2016-12-01,2016-08-05,1.0,200.0,3,24,23,0
9020,SE CON MEN SET/16,SE,2016-10-01,2016-08-05,2.0,204.25,1,17,9,7
1066,SE CON MEN AGO/16,SE,2016-09-01,2016-08-05,1.0,125.0,0,22,3,18
1067,SE CON MEN AGO/16,SE,2016-09-01,2016-08-08,1.0,125.0,0,22,2,19
1068,SE CON MEN AGO/16,SE,2016-09-01,2016-08-09,5.0,125.8,0,22,1,20
9021,SE CON MEN SET/16,SE,2016-10-01,2016-08-10,2.0,199.0,1,17,8,8
1069,SE CON MEN AGO/16,SE,2016-09-01,2016-08-10,2.0,126.5,0,22,0,21
9022,SE CON MEN SET/16,SE,2016-10-01,2016-08-17,0.5,190.0,1,17,7,9
9023,SE CON MEN SET/16,SE,2016-10-01,2016-08-23,6.5,145.27692307692308,1,17,6,10
9024,SE CON MEN SET/16,SE,2016-10-01,2016-08-24,1.0,140.0,1,17,5,11
9025,SE CON MEN SET/16,SE,2016-10-01,2016-08-29,3.0,142.0,1,17,4,12
9026,SE CON MEN SET/16,SE,2016-10-01,2016-09-02,1.0,141.5,0,17,3,13
9027,SE CON MEN SET/16,SE,2016-10-01,2016-09-06,1.0,143.0,0,17,2,14
9028,SE CON MEN SET/16,SE,2016-10-01,2016-09-16,1.0,140.0,0,17,1,15
9029,SE CON MEN SET/16,SE,2016-10-01,2016-09-22,1.3,140.0,0,17,0,16
8030,SE CON MEN OUT/16,SE,2016-11-01,2016-09-22,2.0,148.0,1,16,15,0
8031,SE CON MEN OUT/16,SE,2016-11-01,2016-09-26,3.0,159.66666666666666,1,16,14,1
8032,SE CON MEN OUT/16,SE,2016-11-01,2016-09-27,2.0,168.5,1,16,13,2
8033,SE CON MEN OUT/16,SE,2016-11-01,2016-09-28,4.0,171.0,1,16,12,3
8034,SE CON MEN OUT/16,SE,2016-11-01,2016-09-29,7.0,172.0,1,16,11,4
8035,SE CON MEN OUT/16,SE,2016-11-01,2016-09-30,1.0,170.0,1,16,10,5
8036,SE CON MEN OUT/16,SE,2016-11-01,2016-10-03,11.0,177.9090909090909,0,16,9,6
8037,SE CON MEN OUT/16,SE,2016-11-01,2016-10-04,2.0,180.0,0,16,8,7
1795,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-04,1.0,150.0,2,23,21,1
7039,SE CON MEN NOV/16,SE,2016-12-01,2016-10-04,3.0,165.0,1,24,22,1
1796,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-05,1.0,163.0,2,23,20,2
8038,SE CON MEN OUT/16,SE,2016-11-01,2016-10-05,2.0,182.375,0,16,7,8
8039,SE CON MEN OUT/16,SE,2016-11-01,2016-10-06,1.0,184.0,0,16,6,9
7040,SE CON MEN NOV/16,SE,2016-12-01,2016-10-07,1.0,183.0,1,24,21,2
8040,SE CON MEN OUT/16,SE,2016-11-01,2016-10-07,5.0,190.2,0,16,5,10
8041,SE CON MEN OUT/16,SE,2016-11-01,2016-10-10,2.0,190.0,0,16,4,11
7041,SE CON MEN NOV/16,SE,2016-12-01,2016-10-11,2.0,190.5,1,24,20,3
7042,SE CON MEN NOV/16,SE,2016-12-01,2016-10-13,2.0,190.0,1,24,19,4
7043,SE CON MEN NOV/16,SE,2016-12-01,2016-10-14,2.0,186.5,1,24,18,5
8042,SE CON MEN OUT/16,SE,2016-11-01,2016-10-17,2.0,185.0,0,16,3,12
7044,SE CON MEN NOV/16,SE,2016-12-01,2016-10-17,1.0,183.0,1,24,17,6
7045,SE CON MEN NOV/16,SE,2016-12-01,2016-10-18,10.0,179.247,1,24,16,7
8043,SE CON MEN OUT/16,SE,2016-11-01,2016-10-18,4.0,181.125,0,16,2,13
1797,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-19,1.0,144.0,2,23,19,3
7046,SE CON MEN NOV/16,SE,2016-12-01,2016-10-19,3.0,171.66666666666666,1,24,15,8
1798,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-20,1.0,140.0,2,23,18,4
7047,SE CON MEN NOV/16,SE,2016-12-01,2016-10-20,9.0,167.61555555555555,1,24,14,9
8044,SE CON MEN OUT/16,SE,2016-11-01,2016-10-20,1.0,180.0,0,16,1,14
8045,SE CON MEN OUT/16,SE,2016-11-01,2016-10-21,1.0,180.0,0,16,0,15
7048,SE CON MEN NOV/16,SE,2016-12-01,2016-10-21,2.0,164.0,1,24,13,10
7049,SE CON MEN NOV/16,SE,2016-12-01,2016-10-24,4.0,178.75,1,24,12,11
7050,SE CON MEN NOV/16,SE,2016-12-01,2016-10-25,3.0,180.33333333333334,1,24,11,12
7051,SE CON MEN NOV/16,SE,2016-12-01,2016-10-26,7.8,180.48717948717947,1,24,10,13
7052,SE CON MEN NOV/16,SE,2016-12-01,2016-10-27,19.2,179.61458333333331,1,24,9,14
1799,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-27,4.7,150.63829787234042,2,23,17,5
7053,SE CON MEN NOV/16,SE,2016-12-01,2016-10-28,2.5,187.0,1,24,8,15
1800,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-31,1.0,155.0,2,23,16,6
7054,SE CON MEN NOV/16,SE,2016-12-01,2016-11-01,4.0,189.0,0,24,7,16
1801,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-03,1.0,166.0,1,23,15,7
7055,SE CON MEN NOV/16,SE,2016-12-01,2016-11-03,26.5,195.54679245283018,0,24,6,17
7056,SE CON MEN NOV/16,SE,2016-12-01,2016-11-04,3.0,199.66666666666666,0,24,5,18
7057,SE CON MEN NOV/16,SE,2016-12-01,2016-11-07,1.5,203.0,0,24,4,19
1802,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-09,1.0,163.0,1,23,14,8
1803,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-10,2.0,163.0,1,23,13,9
7058,SE CON MEN NOV/16,SE,2016-12-01,2016-11-10,2.0,203.0,0,24,3,20
1804,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-11,2.0,161.0,1,23,12,10
7059,SE CON MEN NOV/16,SE,2016-12-01,2016-11-11,3.0,203.66666666666666,0,24,2,21
1805,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-16,1.5,153.0,1,23,11,11
1806,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-17,16.0,146.625,1,23,10,12
7060,SE CON MEN NOV/16,SE,2016-12-01,2016-11-17,3.5,200.78571428571428,0,24,1,22
3595,SE CON MEN JAN/17,SE,2017-02-01,2016-11-18,1.0,130.0,2,8,7,0
1807,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-18,21.0,137.64238095238093,1,23,9,13
3596,SE CON MEN JAN/17,SE,2017-02-01,2016-11-21,2.0,132.0,2,8,6,1
1808,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-22,7.0,148.14285714285714,1,23,8,14
3597,SE CON MEN JAN/17,SE,2017-02-01,2016-11-22,2.0,138.0,2,8,5,2
1809,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-23,5.0,149.06,1,23,7,15
7061,SE CON MEN NOV/16,SE,2016-12-01,2016-11-23,2.0,200.0,0,24,0,23
1810,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-28,5.0,154.2,1,23,6,16
3598,SE CON MEN JAN/17,SE,2017-02-01,2016-11-29,5.0,114.6,2,8,4,3
1811,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-30,2.0,146.0,1,23,5,17
1812,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-01,12.200000000000001,141.85245901639342,0,23,4,18
1813,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-05,1.0,140.0,0,23,3,19
1814,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-13,1.0,145.0,0,23,2,20
1815,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-16,1.0,125.0,0,23,1,21
1816,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-19,4.0,126.75,0,23,0,22
3599,SE CON MEN JAN/17,SE,2017-02-01,2017-01-06,2.0,125.0,0,8,3,4
414,SE CON MEN ABR/17,SE,2017-05-01,2017-01-12,4.0,133.1,3,40,39,0
3600,SE CON MEN JAN/17,SE,2017-02-01,2017-01-18,1.0,122.0,0,8,2,5
6393,SE CON MEN MAR/17,SE,2017-04-01,2017-01-18,6.5,120.28076923076924,2,26,25,0
3034,SE CON MEN FEV/17,SE,2017-03-01,2017-01-18,7.0,119.82857142857142,1,15,14,0
415,SE CON MEN ABR/17,SE,2017-05-01,2017-01-19,2.0,126.0,3,40,38,1
3035,SE CON MEN FEV/17,SE,2017-03-01,2017-01-19,2.0,123.5,1,15,13,1
6394,SE CON MEN MAR/17,SE,2017-04-01,2017-01-23,2.0,118.5,2,26,24,1
3036,SE CON MEN FEV/17,SE,2017-03-01,2017-01-23,0.5,108.0,1,15,12,2
3037,SE CON MEN FEV/17,SE,2017-03-01,2017-01-24,2.0,109.5,1,15,11,3
6395,SE CON MEN MAR/17,SE,2017-04-01,2017-01-27,2.0,119.0,2,26,23,2
3601,SE CON MEN JAN/17,SE,2017-02-01,2017-01-27,2.0,123.0,0,8,1,6
3602,SE CON MEN JAN/17,SE,2017-02-01,2017-01-30,5.0,123.0,0,8,0,7
416,SE CON MEN ABR/17,SE,2017-05-01,2017-01-30,3.0,121.33333333333333,3,40,37,2
6396,SE CON MEN MAR/17,SE,2017-04-01,2017-01-30,2.0,118.0,2,26,22,3
3038,SE CON MEN FEV/17,SE,2017-03-01,2017-01-30,1.0,110.0,1,15,10,4
417,SE CON MEN ABR/17,SE,2017-05-01,2017-01-31,1.0,121.0,3,40,36,3
418,SE CON MEN ABR/17,SE,2017-05-01,2017-02-01,7.0,120.0,2,40,35,4
3039,SE CON MEN FEV/17,SE,2017-03-01,2017-02-02,1.0,115.0,0,15,9,5
3040,SE CON MEN FEV/17,SE,2017-03-01,2017-02-08,8.0,123.25,0,15,8,6
3041,SE CON MEN FEV/17,SE,2017-03-01,2017-02-09,3.5,122.0,0,15,7,7
3042,SE CON MEN FEV/17,SE,2017-03-01,2017-02-10,2.0,122.0,0,15,6,8
419,SE CON MEN ABR/17,SE,2017-05-01,2017-02-10,4.0,132.0,2,40,34,5
6397,SE CON MEN MAR/17,SE,2017-04-01,2017-02-10,13.0,134.53846153846155,1,26,21,4
420,SE CON MEN ABR/17,SE,2017-05-01,2017-02-13,8.7,144.2528735632184,2,40,33,6
3043,SE CON MEN FEV/17,SE,2017-03-01,2017-02-13,7.0,121.71428571428571,0,15,5,9
6398,SE CON MEN MAR/17,SE,2017-04-01,2017-02-13,21.7,146.84331797235023,1,26,20,5
3044,SE CON MEN FEV/17,SE,2017-03-01,2017-02-14,14.0,121.62857142857142,0,15,4,10
3045,SE CON MEN FEV/17,SE,2017-03-01,2017-02-15,12.0,122.79166666666667,0,15,3,11
6399,SE CON MEN MAR/17,SE,2017-04-01,2017-02-15,15.5,158.5483870967742,1,26,19,6
421,SE CON MEN ABR/17,SE,2017-05-01,2017-02-15,11.7,155.25641025641028,2,40,32,7
6400,SE CON MEN MAR/17,SE,2017-04-01,2017-02-16,2.0,157.25,1,26,18,7
3046,SE CON MEN FEV/17,SE,2017-03-01,2017-02-16,5.0,122.22,0,15,2,12
422,SE CON MEN ABR/17,SE,2017-05-01,2017-02-17,5.0,154.4,2,40,31,8
6401,SE CON MEN MAR/17,SE,2017-04-01,2017-02-17,12.0,160.5,1,26,17,8
6402,SE CON MEN MAR/17,SE,2017-04-01,2017-02-20,2.0,164.0,1,26,16,9
5755,SE CON MEN MAI/17,SE,2017-06-01,2017-02-20,2.0,205.0,3,26,25,0
5020,SE CON MEN JUN/17,SE,2017-07-01,2017-02-20,2.0,205.0,4,40,39,0
423,SE CON MEN ABR/17,SE,2017-05-01,2017-02-20,2.0,158.0,2,40,30,9
3047,SE CON MEN FEV/17,SE,2017-03-01,2017-02-21,1.0,123.0,0,15,1,13
6403,SE CON MEN MAR/17,SE,2017-04-01,2017-02-21,5.0,165.6,1,26,15,10
424,SE CON MEN ABR/17,SE,2017-05-01,2017-02-21,2.0,162.0,2,40,29,10
6404,SE CON MEN MAR/17,SE,2017-04-01,2017-02-22,4.0,166.0,1,26,14,11
3048,SE CON MEN FEV/17,SE,2017-03-01,2017-02-23,3.3,123.60606060606061,0,15,0,14
6405,SE CON MEN MAR/17,SE,2017-04-01,2017-02-23,5.0,169.2,1,26,13,12
425,SE CON MEN ABR/17,SE,2017-05-01,2017-02-23,2.0,162.0,2,40,28,11
426,SE CON MEN ABR/17,SE,2017-05-01,2017-02-24,2.0,164.75,2,40,27,12
6406,SE CON MEN MAR/17,SE,2017-04-01,2017-02-24,12.0,176.785,1,26,12,13
427,SE CON MEN ABR/17,SE,2017-05-01,2017-03-02,2.0,180.0,1,40,26,13
6407,SE CON MEN MAR/17,SE,2017-04-01,2017-03-02,2.0,185.0,0,26,11,14
428,SE CON MEN ABR/17,SE,2017-05-01,2017-03-03,3.0,183.4333333333333,1,40,25,14
6408,SE CON MEN MAR/17,SE,2017-04-01,2017-03-03,5.0,187.4,0,26,10,15
6409,SE CON MEN MAR/17,SE,2017-04-01,2017-03-08,1.5,191.33333333333334,0,26,9,16
429,SE CON MEN ABR/17,SE,2017-05-01,2017-03-08,4.0,198.0,1,40,24,15
6410,SE CON MEN MAR/17,SE,2017-04-01,2017-03-09,6.0,200.83333333333334,0,26,8,17
5756,SE CON MEN MAI/17,SE,2017-06-01,2017-03-09,1.0,275.0,2,26,24,1
430,SE CON MEN ABR/17,SE,2017-05-01,2017-03-09,10.0,219.6,1,40,23,16
5021,SE CON MEN JUN/17,SE,2017-07-01,2017-03-10,1.0,300.0,3,40,38,1
431,SE CON MEN ABR/17,SE,2017-05-01,2017-03-10,17.0,261.55882352941177,1,40,22,17
432,SE CON MEN ABR/17,SE,2017-05-01,2017-03-13,12.0,238.08333333333334,1,40,21,18
433,SE CON MEN ABR/17,SE,2017-05-01,2017-03-14,19.0,206.42105263157896,1,40,20,19
434,SE CON MEN ABR/17,SE,2017-05-01,2017-03-15,1.0,214.0,1,40,19,20
5022,SE CON MEN JUN/17,SE,2017-07-01,2017-03-16,1.0,260.0,3,40,37,2
435,SE CON MEN ABR/17,SE,2017-05-01,2017-03-16,25.0,225.72,1,40,18,21
6411,SE CON MEN MAR/17,SE,2017-04-01,2017-03-16,1.0,212.0,0,26,7,18
6412,SE CON MEN MAR/17,SE,2017-04-01,2017-03-17,1.0,210.0,0,26,6,19
436,SE CON MEN ABR/17,SE,2017-05-01,2017-03-17,6.6,233.7727272727273,1,40,17,22
437,SE CON MEN ABR/17,SE,2017-05-01,2017-03-20,18.5,239.37297297297295,1,40,16,23
6413,SE CON MEN MAR/17,SE,2017-04-01,2017-03-21,19.0,211.0421052631579,0,26,5,20
438,SE CON MEN ABR/17,SE,2017-05-01,2017-03-21,10.0,242.8,1,40,15,24
439,SE CON MEN ABR/17,SE,2017-05-01,2017-03-22,19.3,242.2668393782384,1,40,14,25
6414,SE CON MEN MAR/17,SE,2017-04-01,2017-03-23,5.0,210.2,0,26,4,21
440,SE CON MEN ABR/17,SE,2017-05-01,2017-03-23,28.3,229.22296819787985,1,40,13,26
5023,SE CON MEN JUN/17,SE,2017-07-01,2017-03-23,1.0,285.0,3,40,36,3
441,SE CON MEN ABR/17,SE,2017-05-01,2017-03-24,23.1,228.99999999999997,1,40,12,27
6415,SE CON MEN MAR/17,SE,2017-04-01,2017-03-24,1.6,210.0,0,26,3,22
6416,SE CON MEN MAR/17,SE,2017-04-01,2017-03-27,13.0,208.96153846153845,0,26,2,23
442,SE CON MEN ABR/17,SE,2017-05-01,2017-03-27,50.0,248.06,1,40,11,28
6417,SE CON MEN MAR/17,SE,2017-04-01,2017-03-28,1.0,209.5,0,26,1,24
5757,SE CON MEN MAI/17,SE,2017-06-01,2017-03-28,9.5,310.94631578947366,2,26,23,2
443,SE CON MEN ABR/17,SE,2017-05-01,2017-03-28,48.0,268.9270833333333,1,40,10,29
5024,SE CON MEN JUN/17,SE,2017-07-01,2017-03-28,2.0,314.0,3,40,35,4
6418,SE CON MEN MAR/17,SE,2017-04-01,2017-03-29,11.0,209.1818181818182,0,26,0,25
444,SE CON MEN ABR/17,SE,2017-05-01,2017-03-29,10.0,289.982,1,40,9,30
5758,SE CON MEN MAI/17,SE,2017-06-01,2017-03-30,14.5,350.17241379310343,2,26,22,3
445,SE CON MEN ABR/17,SE,2017-05-01,2017-03-30,148.8,330.0692204301076,1,40,8,31
5025,SE CON MEN JUN/17,SE,2017-07-01,2017-03-30,9.0,329.1111111111111,3,40,34,5
5759,SE CON MEN MAI/17,SE,2017-06-01,2017-03-31,1.0,415.0,2,26,21,4
446,SE CON MEN ABR/17,SE,2017-05-01,2017-03-31,11.0,386.54545454545456,1,40,7,32
447,SE CON MEN ABR/17,SE,2017-05-01,2017-04-04,2.0,380.0,0,40,6,33
5760,SE CON MEN MAI/17,SE,2017-06-01,2017-04-06,1.0,410.0,1,26,20,5
448,SE CON MEN ABR/17,SE,2017-05-01,2017-04-07,1.0,365.0,0,40,5,34
449,SE CON MEN ABR/17,SE,2017-05-01,2017-04-10,19.0,362.2631578947368,0,40,4,35
450,SE CON MEN ABR/17,SE,2017-05-01,2017-04-11,12.0,359.0583333333334,0,40,3,36
451,SE CON MEN ABR/17,SE,2017-05-01,2017-04-12,8.0,352.875,0,40,2,37
452,SE CON MEN ABR/17,SE,2017-05-01,2017-04-13,3.0,355.0,0,40,1,38
4255,SE CON MEN JUL/17,SE,2017-08-01,2017-04-13,1.0,320.0,3,45,44,0
453,SE CON MEN ABR/17,SE,2017-05-01,2017-04-17,0.2,351.0,0,40,0,39
4256,SE CON MEN JUL/17,SE,2017-08-01,2017-04-18,2.0,280.0,3,45,43,1
5761,SE CON MEN MAI/17,SE,2017-06-01,2017-04-19,2.0,359.5,1,26,19,6
5026,SE CON MEN JUN/17,SE,2017-07-01,2017-04-20,3.0,347.3333333333333,2,40,33,6
5762,SE CON MEN MAI/17,SE,2017-06-01,2017-04-20,7.4,362.7567567567568,1,26,18,7
5027,SE CON MEN JUN/17,SE,2017-07-01,2017-04-24,3.0,363.3333333333333,2,40,32,7
5763,SE CON MEN MAI/17,SE,2017-06-01,2017-04-24,49.0,387.05102040816325,1,26,17,8
5028,SE CON MEN JUN/17,SE,2017-07-01,2017-04-25,9.0,370.6666666666667,2,40,31,8
5764,SE CON MEN MAI/17,SE,2017-06-01,2017-04-25,68.8,401.26453488372096,1,26,16,9
5765,SE CON MEN MAI/17,SE,2017-06-01,2017-04-26,5.0,401.2,1,26,15,10
5029,SE CON MEN JUN/17,SE,2017-07-01,2017-04-26,2.0,370.5,2,40,30,9
5766,SE CON MEN MAI/17,SE,2017-06-01,2017-04-27,16.6,399.18373493975906,1,26,14,11
5767,SE CON MEN MAI/17,SE,2017-06-01,2017-04-28,10.7,399.8598130841122,1,26,13,12
5768,SE CON MEN MAI/17,SE,2017-06-01,2017-05-03,2.0,390.0,0,26,12,13
5769,SE CON MEN MAI/17,SE,2017-06-01,2017-05-05,1.0,390.0,0,26,11,14
5770,SE CON MEN MAI/17,SE,2017-06-01,2017-05-08,9.0,388.3333333333333,0,26,10,15
5030,SE CON MEN JUN/17,SE,2017-07-01,2017-05-08,1.0,359.0,1,40,29,10
5031,SE CON MEN JUN/17,SE,2017-07-01,2017-05-09,7.5,362.53333333333336,1,40,28,11
4257,SE CON MEN JUL/17,SE,2017-08-01,2017-05-09,3.0,296.6666666666667,2,45,42,2
5032,SE CON MEN JUN/17,SE,2017-07-01,2017-05-10,1.0,345.0,1,40,27,12
5771,SE CON MEN MAI/17,SE,2017-06-01,2017-05-10,0.2,394.5,0,26,9,16
5033,SE CON MEN JUN/17,SE,2017-07-01,2017-05-11,17.7,352.6271186440678,1,40,26,13
5772,SE CON MEN MAI/17,SE,2017-06-01,2017-05-11,10.2,389.5,0,26,8,17
5773,SE CON MEN MAI/17,SE,2017-06-01,2017-05-12,12.0,391.375,0,26,7,18
5034,SE CON MEN JUN/17,SE,2017-07-01,2017-05-12,3.0,349.0,1,40,25,14
4258,SE CON MEN JUL/17,SE,2017-08-01,2017-05-15,3.0,299.3333333333333,2,45,41,3
5035,SE CON MEN JUN/17,SE,2017-07-01,2017-05-15,4.5,359.3333333333333,1,40,24,15
5774,SE CON MEN MAI/17,SE,2017-06-01,2017-05-15,30.0,411.43333333333334,0,26,6,19
4259,SE CON MEN JUL/17,SE,2017-08-01,2017-05-16,30.0,311.034,2,45,40,4
5036,SE CON MEN JUN/17,SE,2017-07-01,2017-05-16,19.0,368.36842105263156,1,40,23,16
5775,SE CON MEN MAI/17,SE,2017-06-01,2017-05-16,7.0,410.7142857142857,0,26,5,20
5776,SE CON MEN MAI/17,SE,2017-06-01,2017-05-17,1.0,413.0,0,26,4,21
5037,SE CON MEN JUN/17,SE,2017-07-01,2017-05-17,6.0,360.0,1,40,22,17
4260,SE CON MEN JUL/17,SE,2017-08-01,2017-05-18,3.0,305.0,2,45,39,5
5038,SE CON MEN JUN/17,SE,2017-07-01,2017-05-18,4.0,351.5,1,40,21,18
4261,SE CON MEN JUL/17,SE,2017-08-01,2017-05-19,4.0,295.75,2,45,38,6
5777,SE CON MEN MAI/17,SE,2017-06-01,2017-05-19,1.0,415.0,0,26,3,22
5039,SE CON MEN JUN/17,SE,2017-07-01,2017-05-19,20.0,341.9,1,40,20,19
5040,SE CON MEN JUN/17,SE,2017-07-01,2017-05-22,47.7,255.0859538784067,1,40,19,20
5778,SE CON MEN MAI/17,SE,2017-06-01,2017-05-22,1.0,385.0,0,26,2,23
5779,SE CON MEN MAI/17,SE,2017-06-01,2017-05-23,1.0,390.0,0,26,1,24
4262,SE CON MEN JUL/17,SE,2017-08-01,2017-05-23,9.0,222.0,2,45,37,7
5041,SE CON MEN JUN/17,SE,2017-07-01,2017-05-23,27.0,202.22222222222223,1,40,18,21
5042,SE CON MEN JUN/17,SE,2017-07-01,2017-05-24,49.5,192.85252525252525,1,40,17,22
5043,SE CON MEN JUN/17,SE,2017-07-01,2017-05-25,17.5,187.5142857142857,1,40,16,23
5044,SE CON MEN JUN/17,SE,2017-07-01,2017-05-26,9.7,139.7938144329897,1,40,15,24
