,produto,submercado,expiracao,data,volume,VWAP,M,H,h,h_cresc
5975,SE CON MEN MAI/16,SE,2016-06-01,2016-05-12,2.0,80.0,0,13,1,11
5976,SE CON MEN MAI/16,SE,2016-06-01,2016-05-13,2.0,81.25,0,13,0,12
5231,SE CON MEN JUN/16,SE,2016-07-01,2016-05-23,12.0,66.91666666666667,1,20,8,11
5232,SE CON MEN JUN/16,SE,2016-07-01,2016-05-24,10.0,61.1,1,20,7,12
5233,SE CON MEN JUN/16,SE,2016-07-01,2016-05-25,19.0,57.18421052631579,1,20,6,13
4457,SE CON MEN JUL/16,SE,2016-08-01,2016-05-25,6.0,68.66666666666667,2,17,15,1
5234,SE CON MEN JUN/16,SE,2016-07-01,2016-05-30,2.0,56.0,1,20,5,14
4458,SE CON MEN JUL/16,SE,2016-08-01,2016-05-30,1.0,69.0,2,17,14,2
5235,SE CON MEN JUN/16,SE,2016-07-01,2016-06-01,3.0,60.666666666666664,0,20,4,15
4459,SE CON MEN JUL/16,SE,2016-08-01,2016-06-01,1.0,70.0,1,17,13,3
4460,SE CON MEN JUL/16,SE,2016-08-01,2016-06-06,1.0,64.0,1,17,12,4
4461,SE CON MEN JUL/16,SE,2016-08-01,2016-06-07,15.0,58.193333333333335,1,17,11,5
5236,SE CON MEN JUN/16,SE,2016-07-01,2016-06-08,3.0,58.0,0,20,3,16
4462,SE CON MEN JUL/16,SE,2016-08-01,2016-06-08,10.0,53.25,1,17,10,6
5237,SE CON MEN JUN/16,SE,2016-07-01,2016-06-14,4.0,60.75,0,20,2,17
4463,SE CON MEN JUL/16,SE,2016-08-01,2016-06-14,7.0,50.785714285714285,1,17,9,7
4464,SE CON MEN JUL/16,SE,2016-08-01,2016-06-15,1.0,51.5,1,17,8,8
5238,SE CON MEN JUN/16,SE,2016-07-01,2016-06-16,3.0,62.0,0,20,1,18
4465,SE CON MEN JUL/16,SE,2016-08-01,2016-06-16,4.0,51.75,1,17,7,9
1076,SE CON MEN AGO/16,SE,2016-09-01,2016-06-17,1.0,73.0,2,22,21,0
4466,SE CON MEN JUL/16,SE,2016-08-01,2016-06-20,25.0,60.18,1,17,6,10
5239,SE CON MEN JUN/16,SE,2016-07-01,2016-06-20,14.1,63.751773049645394,0,20,0,19
4467,SE CON MEN JUL/16,SE,2016-08-01,2016-06-27,6.0,75.93333333333334,1,17,5,11
1077,SE CON MEN AGO/16,SE,2016-09-01,2016-06-27,1.0,85.0,2,22,20,1
1078,SE CON MEN AGO/16,SE,2016-09-01,2016-06-28,4.0,85.5,2,22,19,2
4468,SE CON MEN JUL/16,SE,2016-08-01,2016-06-30,1.0,76.0,1,17,4,12
1079,SE CON MEN AGO/16,SE,2016-09-01,2016-07-01,2.0,95.0,1,22,18,3
9407,SE CON MEN SET/16,SE,2016-10-01,2016-07-01,2.1,99.0,2,17,16,0
1080,SE CON MEN AGO/16,SE,2016-09-01,2016-07-04,1.0,95.0,1,22,17,4
1081,SE CON MEN AGO/16,SE,2016-09-01,2016-07-05,3.0,94.33333333333333,1,22,16,5
4469,SE CON MEN JUL/16,SE,2016-08-01,2016-07-07,2.0,86.0,0,17,3,13
1082,SE CON MEN AGO/16,SE,2016-09-01,2016-07-07,5.0,116.0,1,22,15,6
1083,SE CON MEN AGO/16,SE,2016-09-01,2016-07-11,1.6,118.99999999999999,1,22,14,7
1084,SE CON MEN AGO/16,SE,2016-09-01,2016-07-13,2.0,115.25,1,22,13,8
4470,SE CON MEN JUL/16,SE,2016-08-01,2016-07-18,6.0,83.17666666666666,0,17,2,14
1085,SE CON MEN AGO/16,SE,2016-09-01,2016-07-18,3.0,103.66666666666667,1,22,12,9
4471,SE CON MEN JUL/16,SE,2016-08-01,2016-07-20,1.0,80.0,0,17,1,15
1086,SE CON MEN AGO/16,SE,2016-09-01,2016-07-21,1.0,100.0,1,22,11,10
9408,SE CON MEN SET/16,SE,2016-10-01,2016-07-22,1.0,160.0,2,17,15,1
4472,SE CON MEN JUL/16,SE,2016-08-01,2016-07-25,1.0,81.0,0,17,0,16
1087,SE CON MEN AGO/16,SE,2016-09-01,2016-07-25,2.0,95.0,1,22,10,11
1088,SE CON MEN AGO/16,SE,2016-09-01,2016-07-26,12.0,104.16666666666667,1,22,9,12
9409,SE CON MEN SET/16,SE,2016-10-01,2016-07-26,1.0,155.0,2,17,14,2
1089,SE CON MEN AGO/16,SE,2016-09-01,2016-07-27,4.7,110.2127659574468,1,22,8,13
9410,SE CON MEN SET/16,SE,2016-10-01,2016-07-28,2.5,161.0,2,17,13,3
1090,SE CON MEN AGO/16,SE,2016-09-01,2016-07-28,18.8,111.5877659574468,1,22,7,14
9411,SE CON MEN SET/16,SE,2016-10-01,2016-07-29,10.0,167.001,2,17,12,4
1091,SE CON MEN AGO/16,SE,2016-09-01,2016-07-29,5.0,116.8,1,22,6,15
1092,SE CON MEN AGO/16,SE,2016-09-01,2016-08-03,2.5,117.8,0,22,5,16
9412,SE CON MEN SET/16,SE,2016-10-01,2016-08-03,8.0,177.8375,1,17,11,5
9413,SE CON MEN SET/16,SE,2016-10-01,2016-08-04,11.5,201.1086956521739,1,17,10,6
1093,SE CON MEN AGO/16,SE,2016-09-01,2016-08-04,8.0,123.375,0,22,4,17
1094,SE CON MEN AGO/16,SE,2016-09-01,2016-08-05,1.0,125.0,0,22,3,18
1846,SE CON MEN DEZ/16,SE,2017-01-01,2016-08-05,1.0,195.0,4,23,22,0
7279,SE CON MEN NOV/16,SE,2016-12-01,2016-08-05,1.0,200.0,3,24,23,0
9414,SE CON MEN SET/16,SE,2016-10-01,2016-08-05,2.0,204.25,1,17,9,7
1095,SE CON MEN AGO/16,SE,2016-09-01,2016-08-08,1.0,125.0,0,22,2,19
1096,SE CON MEN AGO/16,SE,2016-09-01,2016-08-09,5.0,125.8,0,22,1,20
9415,SE CON MEN SET/16,SE,2016-10-01,2016-08-10,2.0,199.0,1,17,8,8
1097,SE CON MEN AGO/16,SE,2016-09-01,2016-08-10,2.0,126.5,0,22,0,21
9416,SE CON MEN SET/16,SE,2016-10-01,2016-08-17,0.5,190.0,1,17,7,9
9417,SE CON MEN SET/16,SE,2016-10-01,2016-08-23,6.5,145.27692307692308,1,17,6,10
9418,SE CON MEN SET/16,SE,2016-10-01,2016-08-24,1.0,140.0,1,17,5,11
9419,SE CON MEN SET/16,SE,2016-10-01,2016-08-29,3.0,142.0,1,17,4,12
9420,SE CON MEN SET/16,SE,2016-10-01,2016-09-02,1.0,141.5,0,17,3,13
9421,SE CON MEN SET/16,SE,2016-10-01,2016-09-06,1.0,143.0,0,17,2,14
9422,SE CON MEN SET/16,SE,2016-10-01,2016-09-16,1.0,140.0,0,17,1,15
9423,SE CON MEN SET/16,SE,2016-10-01,2016-09-22,1.3,140.0,0,17,0,16
8358,SE CON MEN OUT/16,SE,2016-11-01,2016-09-22,2.0,148.0,1,16,15,0
8359,SE CON MEN OUT/16,SE,2016-11-01,2016-09-26,3.0,159.66666666666666,1,16,14,1
8360,SE CON MEN OUT/16,SE,2016-11-01,2016-09-27,2.0,168.5,1,16,13,2
8361,SE CON MEN OUT/16,SE,2016-11-01,2016-09-28,4.0,171.0,1,16,12,3
8362,SE CON MEN OUT/16,SE,2016-11-01,2016-09-29,7.0,172.0,1,16,11,4
8363,SE CON MEN OUT/16,SE,2016-11-01,2016-09-30,1.0,170.0,1,16,10,5
8364,SE CON MEN OUT/16,SE,2016-11-01,2016-10-03,11.0,177.9090909090909,0,16,9,6
8365,SE CON MEN OUT/16,SE,2016-11-01,2016-10-04,2.0,180.0,0,16,8,7
1847,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-04,1.0,150.0,2,23,21,1
7280,SE CON MEN NOV/16,SE,2016-12-01,2016-10-04,3.0,165.0,1,24,22,1
1848,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-05,1.0,163.0,2,23,20,2
8366,SE CON MEN OUT/16,SE,2016-11-01,2016-10-05,2.0,182.375,0,16,7,8
8367,SE CON MEN OUT/16,SE,2016-11-01,2016-10-06,1.0,184.0,0,16,6,9
7281,SE CON MEN NOV/16,SE,2016-12-01,2016-10-07,1.0,183.0,1,24,21,2
8368,SE CON MEN OUT/16,SE,2016-11-01,2016-10-07,5.0,190.2,0,16,5,10
8369,SE CON MEN OUT/16,SE,2016-11-01,2016-10-10,2.0,190.0,0,16,4,11
7282,SE CON MEN NOV/16,SE,2016-12-01,2016-10-11,2.0,190.5,1,24,20,3
7283,SE CON MEN NOV/16,SE,2016-12-01,2016-10-13,2.0,190.0,1,24,19,4
7284,SE CON MEN NOV/16,SE,2016-12-01,2016-10-14,2.0,186.5,1,24,18,5
7285,SE CON MEN NOV/16,SE,2016-12-01,2016-10-17,1.0,183.0,1,24,17,6
8370,SE CON MEN OUT/16,SE,2016-11-01,2016-10-17,2.0,185.0,0,16,3,12
7286,SE CON MEN NOV/16,SE,2016-12-01,2016-10-18,10.0,179.247,1,24,16,7
8371,SE CON MEN OUT/16,SE,2016-11-01,2016-10-18,4.0,181.125,0,16,2,13
1849,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-19,1.0,144.0,2,23,19,3
7287,SE CON MEN NOV/16,SE,2016-12-01,2016-10-19,3.0,171.66666666666666,1,24,15,8
8372,SE CON MEN OUT/16,SE,2016-11-01,2016-10-20,1.0,180.0,0,16,1,14
7288,SE CON MEN NOV/16,SE,2016-12-01,2016-10-20,9.0,167.61555555555555,1,24,14,9
1850,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-20,1.0,140.0,2,23,18,4
7289,SE CON MEN NOV/16,SE,2016-12-01,2016-10-21,2.0,164.0,1,24,13,10
8373,SE CON MEN OUT/16,SE,2016-11-01,2016-10-21,1.0,180.0,0,16,0,15
7290,SE CON MEN NOV/16,SE,2016-12-01,2016-10-24,4.0,178.75,1,24,12,11
7291,SE CON MEN NOV/16,SE,2016-12-01,2016-10-25,3.0,180.33333333333334,1,24,11,12
7292,SE CON MEN NOV/16,SE,2016-12-01,2016-10-26,7.8,180.48717948717947,1,24,10,13
7293,SE CON MEN NOV/16,SE,2016-12-01,2016-10-27,19.2,179.61458333333331,1,24,9,14
1851,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-27,4.7,150.63829787234042,2,23,17,5
7294,SE CON MEN NOV/16,SE,2016-12-01,2016-10-28,2.5,187.0,1,24,8,15
1852,SE CON MEN DEZ/16,SE,2017-01-01,2016-10-31,1.0,155.0,2,23,16,6
7295,SE CON MEN NOV/16,SE,2016-12-01,2016-11-01,4.0,189.0,0,24,7,16
7296,SE CON MEN NOV/16,SE,2016-12-01,2016-11-03,26.5,195.54679245283018,0,24,6,17
1853,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-03,1.0,166.0,1,23,15,7
7297,SE CON MEN NOV/16,SE,2016-12-01,2016-11-04,3.0,199.66666666666666,0,24,5,18
7298,SE CON MEN NOV/16,SE,2016-12-01,2016-11-07,1.5,203.0,0,24,4,19
1854,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-09,1.0,163.0,1,23,14,8
7299,SE CON MEN NOV/16,SE,2016-12-01,2016-11-10,2.0,203.0,0,24,3,20
1855,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-10,2.0,163.0,1,23,13,9
1856,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-11,2.0,161.0,1,23,12,10
7300,SE CON MEN NOV/16,SE,2016-12-01,2016-11-11,3.0,203.66666666666666,0,24,2,21
1857,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-16,1.5,153.0,1,23,11,11
1858,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-17,16.0,146.625,1,23,10,12
7301,SE CON MEN NOV/16,SE,2016-12-01,2016-11-17,3.5,200.78571428571428,0,24,1,22
1859,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-18,21.0,137.64238095238093,1,23,9,13
3757,SE CON MEN JAN/17,SE,2017-02-01,2016-11-18,1.0,130.0,2,8,7,0
3758,SE CON MEN JAN/17,SE,2017-02-01,2016-11-21,2.0,132.0,2,8,6,1
3759,SE CON MEN JAN/17,SE,2017-02-01,2016-11-22,2.0,138.0,2,8,5,2
1860,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-22,7.0,148.14285714285714,1,23,8,14
7302,SE CON MEN NOV/16,SE,2016-12-01,2016-11-23,2.0,200.0,0,24,0,23
1861,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-23,5.0,149.06,1,23,7,15
1862,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-28,5.0,154.2,1,23,6,16
3760,SE CON MEN JAN/17,SE,2017-02-01,2016-11-29,5.0,114.6,2,8,4,3
1863,SE CON MEN DEZ/16,SE,2017-01-01,2016-11-30,2.0,146.0,1,23,5,17
1864,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-01,12.200000000000001,141.85245901639342,0,23,4,18
1865,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-05,1.0,140.0,0,23,3,19
1866,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-13,1.0,145.0,0,23,2,20
1867,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-16,1.0,125.0,0,23,1,21
1868,SE CON MEN DEZ/16,SE,2017-01-01,2016-12-19,4.0,126.75,0,23,0,22
3761,SE CON MEN JAN/17,SE,2017-02-01,2017-01-06,2.0,125.0,0,8,3,4
435,SE CON MEN ABR/17,SE,2017-05-01,2017-01-12,4.0,133.1,3,40,39,0
6620,SE CON MEN MAR/17,SE,2017-04-01,2017-01-18,6.5,120.28076923076924,2,26,25,0
3762,SE CON MEN JAN/17,SE,2017-02-01,2017-01-18,1.0,122.0,0,8,2,5
3177,SE CON MEN FEV/17,SE,2017-03-01,2017-01-18,7.0,119.82857142857142,1,15,14,0
3178,SE CON MEN FEV/17,SE,2017-03-01,2017-01-19,2.0,123.5,1,15,13,1
436,SE CON MEN ABR/17,SE,2017-05-01,2017-01-19,2.0,126.0,3,40,38,1
3179,SE CON MEN FEV/17,SE,2017-03-01,2017-01-23,0.5,108.0,1,15,12,2
6621,SE CON MEN MAR/17,SE,2017-04-01,2017-01-23,2.0,118.5,2,26,24,1
3180,SE CON MEN FEV/17,SE,2017-03-01,2017-01-24,2.0,109.5,1,15,11,3
6622,SE CON MEN MAR/17,SE,2017-04-01,2017-01-27,2.0,119.0,2,26,23,2
3763,SE CON MEN JAN/17,SE,2017-02-01,2017-01-27,2.0,123.0,0,8,1,6
3764,SE CON MEN JAN/17,SE,2017-02-01,2017-01-30,5.0,123.0,0,8,0,7
6623,SE CON MEN MAR/17,SE,2017-04-01,2017-01-30,2.0,118.0,2,26,22,3
437,SE CON MEN ABR/17,SE,2017-05-01,2017-01-30,3.0,121.33333333333333,3,40,37,2
3181,SE CON MEN FEV/17,SE,2017-03-01,2017-01-30,1.0,110.0,1,15,10,4
438,SE CON MEN ABR/17,SE,2017-05-01,2017-01-31,1.0,121.0,3,40,36,3
439,SE CON MEN ABR/17,SE,2017-05-01,2017-02-01,7.0,120.0,2,40,35,4
3182,SE CON MEN FEV/17,SE,2017-03-01,2017-02-02,1.0,115.0,0,15,9,5
3183,SE CON MEN FEV/17,SE,2017-03-01,2017-02-08,8.0,123.25,0,15,8,6
3184,SE CON MEN FEV/17,SE,2017-03-01,2017-02-09,3.5,122.0,0,15,7,7
3185,SE CON MEN FEV/17,SE,2017-03-01,2017-02-10,2.0,122.0,0,15,6,8
6624,SE CON MEN MAR/17,SE,2017-04-01,2017-02-10,13.0,134.53846153846155,1,26,21,4
440,SE CON MEN ABR/17,SE,2017-05-01,2017-02-10,4.0,132.0,2,40,34,5
441,SE CON MEN ABR/17,SE,2017-05-01,2017-02-13,8.7,144.2528735632184,2,40,33,6
3186,SE CON MEN FEV/17,SE,2017-03-01,2017-02-13,7.0,121.71428571428571,0,15,5,9
6625,SE CON MEN MAR/17,SE,2017-04-01,2017-02-13,21.7,146.84331797235023,1,26,20,5
3187,SE CON MEN FEV/17,SE,2017-03-01,2017-02-14,14.0,121.62857142857142,0,15,4,10
442,SE CON MEN ABR/17,SE,2017-05-01,2017-02-15,11.7,155.25641025641028,2,40,32,7
6626,SE CON MEN MAR/17,SE,2017-04-01,2017-02-15,15.5,158.5483870967742,1,26,19,6
3188,SE CON MEN FEV/17,SE,2017-03-01,2017-02-15,12.0,122.79166666666667,0,15,3,11
6627,SE CON MEN MAR/17,SE,2017-04-01,2017-02-16,2.0,157.25,1,26,18,7
3189,SE CON MEN FEV/17,SE,2017-03-01,2017-02-16,5.0,122.22,0,15,2,12
443,SE CON MEN ABR/17,SE,2017-05-01,2017-02-17,5.0,154.4,2,40,31,8
6628,SE CON MEN MAR/17,SE,2017-04-01,2017-02-17,12.0,160.5,1,26,17,8
5977,SE CON MEN MAI/17,SE,2017-06-01,2017-02-20,2.0,205.0,3,26,25,0
5240,SE CON MEN JUN/17,SE,2017-07-01,2017-02-20,2.0,205.0,4,40,39,0
444,SE CON MEN ABR/17,SE,2017-05-01,2017-02-20,2.0,158.0,2,40,30,9
6629,SE CON MEN MAR/17,SE,2017-04-01,2017-02-20,2.0,164.0,1,26,16,9
445,SE CON MEN ABR/17,SE,2017-05-01,2017-02-21,2.0,162.0,2,40,29,10
6630,SE CON MEN MAR/17,SE,2017-04-01,2017-02-21,5.0,165.6,1,26,15,10
3190,SE CON MEN FEV/17,SE,2017-03-01,2017-02-21,1.0,123.0,0,15,1,13
6631,SE CON MEN MAR/17,SE,2017-04-01,2017-02-22,4.0,166.0,1,26,14,11
446,SE CON MEN ABR/17,SE,2017-05-01,2017-02-23,2.0,162.0,2,40,28,11
3191,SE CON MEN FEV/17,SE,2017-03-01,2017-02-23,3.3,123.60606060606061,0,15,0,14
6632,SE CON MEN MAR/17,SE,2017-04-01,2017-02-23,5.0,169.2,1,26,13,12
447,SE CON MEN ABR/17,SE,2017-05-01,2017-02-24,2.0,164.75,2,40,27,12
6633,SE CON MEN MAR/17,SE,2017-04-01,2017-02-24,12.0,176.785,1,26,12,13
448,SE CON MEN ABR/17,SE,2017-05-01,2017-03-02,2.0,180.0,1,40,26,13
6634,SE CON MEN MAR/17,SE,2017-04-01,2017-03-02,2.0,185.0,0,26,11,14
449,SE CON MEN ABR/17,SE,2017-05-01,2017-03-03,3.0,183.4333333333333,1,40,25,14
6635,SE CON MEN MAR/17,SE,2017-04-01,2017-03-03,5.0,187.4,0,26,10,15
450,SE CON MEN ABR/17,SE,2017-05-01,2017-03-08,4.0,198.0,1,40,24,15
6636,SE CON MEN MAR/17,SE,2017-04-01,2017-03-08,1.5,191.33333333333334,0,26,9,16
451,SE CON MEN ABR/17,SE,2017-05-01,2017-03-09,10.0,219.6,1,40,23,16
5978,SE CON MEN MAI/17,SE,2017-06-01,2017-03-09,1.0,275.0,2,26,24,1
6637,SE CON MEN MAR/17,SE,2017-04-01,2017-03-09,6.0,200.83333333333334,0,26,8,17
452,SE CON MEN ABR/17,SE,2017-05-01,2017-03-10,17.0,261.55882352941177,1,40,22,17
5241,SE CON MEN JUN/17,SE,2017-07-01,2017-03-10,1.0,300.0,3,40,38,1
453,SE CON MEN ABR/17,SE,2017-05-01,2017-03-13,12.0,238.08333333333334,1,40,21,18
454,SE CON MEN ABR/17,SE,2017-05-01,2017-03-14,19.0,206.42105263157896,1,40,20,19
455,SE CON MEN ABR/17,SE,2017-05-01,2017-03-15,1.0,214.0,1,40,19,20
456,SE CON MEN ABR/17,SE,2017-05-01,2017-03-16,25.0,225.72,1,40,18,21
6638,SE CON MEN MAR/17,SE,2017-04-01,2017-03-16,1.0,212.0,0,26,7,18
5242,SE CON MEN JUN/17,SE,2017-07-01,2017-03-16,1.0,260.0,3,40,37,2
6639,SE CON MEN MAR/17,SE,2017-04-01,2017-03-17,1.0,210.0,0,26,6,19
457,SE CON MEN ABR/17,SE,2017-05-01,2017-03-17,6.6,233.7727272727273,1,40,17,22
458,SE CON MEN ABR/17,SE,2017-05-01,2017-03-20,18.5,239.37297297297295,1,40,16,23
6640,SE CON MEN MAR/17,SE,2017-04-01,2017-03-21,19.0,211.0421052631579,0,26,5,20
459,SE CON MEN ABR/17,SE,2017-05-01,2017-03-21,10.0,242.8,1,40,15,24
460,SE CON MEN ABR/17,SE,2017-05-01,2017-03-22,19.3,242.2668393782384,1,40,14,25
6641,SE CON MEN MAR/17,SE,2017-04-01,2017-03-23,5.0,210.2,0,26,4,21
461,SE CON MEN ABR/17,SE,2017-05-01,2017-03-23,28.3,229.22296819787985,1,40,13,26
5243,SE CON MEN JUN/17,SE,2017-07-01,2017-03-23,1.0,285.0,3,40,36,3
6642,SE CON MEN MAR/17,SE,2017-04-01,2017-03-24,1.6,210.0,0,26,3,22
462,SE CON MEN ABR/17,SE,2017-05-01,2017-03-24,23.1,228.99999999999997,1,40,12,27
463,SE CON MEN ABR/17,SE,2017-05-01,2017-03-27,50.0,248.06,1,40,11,28
6643,SE CON MEN MAR/17,SE,2017-04-01,2017-03-27,13.0,208.96153846153845,0,26,2,23
5979,SE CON MEN MAI/17,SE,2017-06-01,2017-03-28,9.5,310.94631578947366,2,26,23,2
464,SE CON MEN ABR/17,SE,2017-05-01,2017-03-28,48.0,268.9270833333333,1,40,10,29
5244,SE CON MEN JUN/17,SE,2017-07-01,2017-03-28,2.0,314.0,3,40,35,4
6644,SE CON MEN MAR/17,SE,2017-04-01,2017-03-28,1.0,209.5,0,26,1,24
6645,SE CON MEN MAR/17,SE,2017-04-01,2017-03-29,11.0,209.1818181818182,0,26,0,25
465,SE CON MEN ABR/17,SE,2017-05-01,2017-03-29,10.0,289.982,1,40,9,30
466,SE CON MEN ABR/17,SE,2017-05-01,2017-03-30,148.8,330.0692204301076,1,40,8,31
5980,SE CON MEN MAI/17,SE,2017-06-01,2017-03-30,14.5,350.17241379310343,2,26,22,3
5245,SE CON MEN JUN/17,SE,2017-07-01,2017-03-30,9.0,329.1111111111111,3,40,34,5
5981,SE CON MEN MAI/17,SE,2017-06-01,2017-03-31,1.0,415.0,2,26,21,4
467,SE CON MEN ABR/17,SE,2017-05-01,2017-03-31,11.0,386.54545454545456,1,40,7,32
468,SE CON MEN ABR/17,SE,2017-05-01,2017-04-04,2.0,380.0,0,40,6,33
5982,SE CON MEN MAI/17,SE,2017-06-01,2017-04-06,1.0,410.0,1,26,20,5
469,SE CON MEN ABR/17,SE,2017-05-01,2017-04-07,1.0,365.0,0,40,5,34
470,SE CON MEN ABR/17,SE,2017-05-01,2017-04-10,19.0,362.2631578947368,0,40,4,35
471,SE CON MEN ABR/17,SE,2017-05-01,2017-04-11,12.0,359.0583333333334,0,40,3,36
472,SE CON MEN ABR/17,SE,2017-05-01,2017-04-12,8.0,352.875,0,40,2,37
473,SE CON MEN ABR/17,SE,2017-05-01,2017-04-13,3.0,355.0,0,40,1,38
4473,SE CON MEN JUL/17,SE,2017-08-01,2017-04-13,1.0,320.0,3,45,44,0
474,SE CON MEN ABR/17,SE,2017-05-01,2017-04-17,0.2,351.0,0,40,0,39
4474,SE CON MEN JUL/17,SE,2017-08-01,2017-04-18,2.0,280.0,3,45,43,1
5983,SE CON MEN MAI/17,SE,2017-06-01,2017-04-19,2.0,359.5,1,26,19,6
5246,SE CON MEN JUN/17,SE,2017-07-01,2017-04-20,3.0,347.3333333333333,2,40,33,6
5984,SE CON MEN MAI/17,SE,2017-06-01,2017-04-20,7.4,362.7567567567568,1,26,18,7
5985,SE CON MEN MAI/17,SE,2017-06-01,2017-04-24,49.0,387.05102040816325,1,26,17,8
5247,SE CON MEN JUN/17,SE,2017-07-01,2017-04-24,3.0,363.3333333333333,2,40,32,7
5986,SE CON MEN MAI/17,SE,2017-06-01,2017-04-25,68.8,401.26453488372096,1,26,16,9
5248,SE CON MEN JUN/17,SE,2017-07-01,2017-04-25,9.0,370.6666666666667,2,40,31,8
5987,SE CON MEN MAI/17,SE,2017-06-01,2017-04-26,5.0,401.2,1,26,15,10
5249,SE CON MEN JUN/17,SE,2017-07-01,2017-04-26,2.0,370.5,2,40,30,9
5988,SE CON MEN MAI/17,SE,2017-06-01,2017-04-27,16.6,399.18373493975906,1,26,14,11
5989,SE CON MEN MAI/17,SE,2017-06-01,2017-04-28,10.7,399.8598130841122,1,26,13,12
5990,SE CON MEN MAI/17,SE,2017-06-01,2017-05-03,2.0,390.0,0,26,12,13
5991,SE CON MEN MAI/17,SE,2017-06-01,2017-05-05,1.0,390.0,0,26,11,14
5992,SE CON MEN MAI/17,SE,2017-06-01,2017-05-08,9.0,388.3333333333333,0,26,10,15
5250,SE CON MEN JUN/17,SE,2017-07-01,2017-05-08,1.0,359.0,1,40,29,10
4475,SE CON MEN JUL/17,SE,2017-08-01,2017-05-09,3.0,296.6666666666667,2,45,42,2
5251,SE CON MEN JUN/17,SE,2017-07-01,2017-05-09,7.5,362.53333333333336,1,40,28,11
5993,SE CON MEN MAI/17,SE,2017-06-01,2017-05-10,0.2,394.5,0,26,9,16
5252,SE CON MEN JUN/17,SE,2017-07-01,2017-05-10,1.0,345.0,1,40,27,12
5253,SE CON MEN JUN/17,SE,2017-07-01,2017-05-11,17.7,352.6271186440678,1,40,26,13
5994,SE CON MEN MAI/17,SE,2017-06-01,2017-05-11,10.2,389.5,0,26,8,17
5254,SE CON MEN JUN/17,SE,2017-07-01,2017-05-12,3.0,349.0,1,40,25,14
5995,SE CON MEN MAI/17,SE,2017-06-01,2017-05-12,12.0,391.375,0,26,7,18
5996,SE CON MEN MAI/17,SE,2017-06-01,2017-05-15,30.0,411.43333333333334,0,26,6,19
5255,SE CON MEN JUN/17,SE,2017-07-01,2017-05-15,4.5,359.3333333333333,1,40,24,15
4476,SE CON MEN JUL/17,SE,2017-08-01,2017-05-15,3.0,299.3333333333333,2,45,41,3
5256,SE CON MEN JUN/17,SE,2017-07-01,2017-05-16,19.0,368.36842105263156,1,40,23,16
5997,SE CON MEN MAI/17,SE,2017-06-01,2017-05-16,7.0,410.7142857142857,0,26,5,20
4477,SE CON MEN JUL/17,SE,2017-08-01,2017-05-16,30.0,311.034,2,45,40,4
5257,SE CON MEN JUN/17,SE,2017-07-01,2017-05-17,6.0,360.0,1,40,22,17
5998,SE CON MEN MAI/17,SE,2017-06-01,2017-05-17,1.0,413.0,0,26,4,21
4478,SE CON MEN JUL/17,SE,2017-08-01,2017-05-18,3.0,305.0,2,45,39,5
5258,SE CON MEN JUN/17,SE,2017-07-01,2017-05-18,4.0,351.5,1,40,21,18
4479,SE CON MEN JUL/17,SE,2017-08-01,2017-05-19,4.0,295.75,2,45,38,6
5259,SE CON MEN JUN/17,SE,2017-07-01,2017-05-19,20.0,341.9,1,40,20,19
5999,SE CON MEN MAI/17,SE,2017-06-01,2017-05-19,1.0,415.0,0,26,3,22
5260,SE CON MEN JUN/17,SE,2017-07-01,2017-05-22,47.7,255.0859538784067,1,40,19,20
6000,SE CON MEN MAI/17,SE,2017-06-01,2017-05-22,1.0,385.0,0,26,2,23
4480,SE CON MEN JUL/17,SE,2017-08-01,2017-05-23,9.0,222.0,2,45,37,7
6001,SE CON MEN MAI/17,SE,2017-06-01,2017-05-23,1.0,390.0,0,26,1,24
5261,SE CON MEN JUN/17,SE,2017-07-01,2017-05-23,27.0,202.22222222222223,1,40,18,21
5262,SE CON MEN JUN/17,SE,2017-07-01,2017-05-24,49.5,192.85252525252525,1,40,17,22
5263,SE CON MEN JUN/17,SE,2017-07-01,2017-05-25,17.5,187.5142857142857,1,40,16,23
5264,SE CON MEN JUN/17,SE,2017-07-01,2017-05-26,9.7,139.7938144329897,1,40,15,24
6002,SE CON MEN MAI/17,SE,2017-06-01,2017-05-29,5.0,366.0,0,26,0,25
4481,SE CON MEN JUL/17,SE,2017-08-01,2017-05-29,14.0,140.64285714285714,2,45,36,8
