,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
57,295,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,19,80,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
58,296,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,19,82,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
59,329,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,88,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
60,328,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,86,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
61,327,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,84,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
62,326,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,82,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
63,325,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,80,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
64,324,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,78,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
65,323,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,76,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
66,322,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,74,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
