Data,M+0,M+1,M+2,M+3,M+4,M+5,M+6,M+7,M+8,M+9,M+10,M+11,M+12,M+13,M+14,M+15,M+16,M+17,M+18,M+19,M+20,M+21,M+22,M+23,M+24,M+25,M+26,M+27,M+28,M+29,M+30,M+31,M+32,M+33,M+34,M+35,M+36,M+37,M+38,M+39,M+40,M+41,M+42,M+43,M+44,M+45,M+46,M+47,M+48,M+49
2014-07-30,0.12,0.25,0.4,0.5,0.55,0.62,0.75,0.62,0.56,0.59,0.42,0.3,0.34,0.35,0.47,0.46,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-07-31,0.11,0.25,0.4,0.5,0.55,0.62,0.76,0.62,0.56,0.64,0.45,0.32,0.32,0.35,0.45,0.47,0.54,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-08-01,0.25,0.39,0.5,0.58,0.62,0.8,0.61,0.56,0.62,0.45,0.3,0.32,0.34,0.45,0.49,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-08-04,0.25,0.39,0.5,0.59,0.62,0.8,0.61,0.57,0.6,0.45,0.3,0.32,0.35,0.45,0.5,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-08-05,0.24,0.4,0.5,0.58,0.65,0.8,0.61,0.56,0.6,0.45,0.3,0.32,0.35,0.45,0.49,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-08-06,0.25,0.4,0.5,0.58,0.64,0.79,0.61,0.56,0.59,0.45,0.3,0.33,0.35,0.45,0.49,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-08-07,0.25,0.4,0.5,0.59,0.65,0.75,0.62,0.56,0.57,0.46,0.3,0.37,0.35,0.45,0.5,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-08-08,0.25,0.4,0.5,0.6,0.65,0.78,0.63,0.54,0.57,0.45,0.3,0.33,0.35,0.43,0.48,0.55,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
2014-08-11,0.25,0.4,0.5,0.6,0.65,0.8,0.65,0.55,0.57,0.45,0.3,0.33,0.34,0.42,0.48,0.56,0.6,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2014-08-12,0.25,0.4,0.5,0.6,0.65,0.8,0.65,0.54,0.57,0.45,0.3,0.32,0.32,0.42,0.48,0.57,0.6,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2014-08-13,0.25,0.4,0.5,0.6,0.65,0.8,0.65,0.55,0.57,0.45,0.3,0.32,0.32,0.42,0.48,0.57,0.6,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2014-08-14,0.24,0.4,0.5,0.6,0.65,0.8,0.65,0.54,0.58,0.45,0.3,0.33,0.32,0.42,0.48,0.58,0.59,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2014-08-15,0.22,0.4,0.5,0.61,0.65,0.8,0.67,0.57,0.59,0.45,0.3,0.33,0.32,0.43,0.5,0.57,0.6,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2014-08-18,0.21,0.4,0.5,0.62,0.66,0.77,0.65,0.51,0.56,0.45,0.3,0.34,0.35,0.44,0.5,0.57,0.62,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2014-08-19,0.22,0.4,0.49,0.6,0.68,0.77,0.65,0.52,0.57,0.45,0.3,0.33,0.32,0.44,0.5,0.56,0.62,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2014-08-20,0.22,0.4,0.49,0.6,0.68,0.77,0.65,0.52,0.57,0.45,0.3,0.33,0.32,0.44,0.5,0.56,0.61,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2014-08-21,0.22,0.4,0.49,0.6,0.67,0.77,0.65,0.52,0.57,0.45,0.3,0.33,0.32,0.44,0.5,0.56,0.61,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
2014-08-22,0.22,0.4,0.49,0.6,0.68,0.77,0.65,0.52,0.57,0.45,0.3,0.32,0.32,0.44,0.5,0.57,0.62,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
2014-08-25,0.22,0.4,0.49,0.6,0.68,0.77,0.65,0.53,0.57,0.45,0.3,0.32,0.32,0.44,0.5,0.58,0.62,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2014-08-26,0.25,0.39,0.5,0.61,0.66,0.72,0.61,0.52,0.56,0.45,0.29,0.32,0.32,0.45,0.5,0.57,0.61,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
2014-08-27,0.24,0.39,0.49,0.6,0.65,0.7,0.61,0.53,0.57,0.44,0.3,0.3,0.32,0.44,0.48,0.57,0.61,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2014-08-28,0.24,0.39,0.5,0.61,0.65,0.73,0.61,0.54,0.57,0.45,0.3,0.3,0.31,0.44,0.49,0.57,0.62,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
2014-08-29,0.23,0.39,0.47,0.63,0.65,0.76,0.62,0.57,0.6,0.45,0.3,0.3,0.32,0.44,0.48,0.57,0.61,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
2014-09-01,0.39,0.48,0.63,0.65,0.77,0.65,0.56,0.6,0.45,0.3,0.3,0.32,0.44,0.48,0.57,0.62,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
2014-09-02,0.4,0.47,0.62,0.65,0.78,0.65,0.56,0.6,0.45,0.3,0.31,0.34,0.45,0.49,0.58,0.62,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
2014-09-03,0.4,0.47,0.62,0.66,0.78,0.65,0.56,0.6,0.45,0.3,0.3,0.32,0.45,0.51,0.59,0.63,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
2014-09-04,0.4,0.47,0.62,0.69,0.78,0.65,0.53,0.59,0.43,0.3,0.31,0.35,0.45,0.51,0.58,0.61,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
2014-09-05,0.42,0.49,0.6,0.67,0.75,0.65,0.5,0.57,0.45,0.29,0.31,0.32,0.45,0.51,0.6,0.64,0.68,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
2014-09-08,0.41,0.5,0.6,0.66,0.76,0.66,0.51,0.56,0.45,0.3,0.32,0.32,0.42,0.51,0.59,0.63,0.68,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
2014-09-09,0.41,0.5,0.6,0.66,0.76,0.66,0.51,0.56,0.45,0.3,0.33,0.32,0.42,0.51,0.6,0.63,0.68,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
2014-09-10,0.4,0.5,0.6,0.65,0.76,0.67,0.52,0.56,0.46,0.3,0.33,0.31,0.42,0.5,0.59,0.62,0.68,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
2014-09-11,0.4,0.49,0.6,0.65,0.76,0.67,0.52,0.57,0.45,0.3,0.32,0.3,0.42,0.5,0.58,0.61,0.68,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
2014-09-12,0.4,0.49,0.61,0.65,0.8,0.67,0.53,0.58,0.46,0.32,0.32,0.3,0.42,0.5,0.55,0.61,0.69,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
2014-09-15,0.4,0.47,0.6,0.68,0.8,0.67,0.55,0.6,0.46,0.29,0.32,0.3,0.43,0.49,0.55,0.61,0.68,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
2014-09-16,0.4,0.46,0.6,0.68,0.8,0.67,0.52,0.58,0.46,0.3,0.33,0.3,0.42,0.49,0.55,0.61,0.68,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
2014-09-17,0.41,0.46,0.6,0.67,0.8,0.67,0.52,0.59,0.45,0.3,0.32,0.31,0.42,0.49,0.58,0.61,0.68,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-09-18,0.43,0.49,0.6,0.69,0.79,0.67,0.55,0.58,0.46,0.3,0.32,0.32,0.42,0.5,0.56,0.61,0.67,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-09-19,0.43,0.5,0.6,0.69,0.78,0.65,0.55,0.58,0.46,0.29,0.32,0.32,0.42,0.5,0.57,0.61,0.65,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2014-09-22,0.43,0.5,0.6,0.69,0.78,0.67,0.55,0.58,0.46,0.29,0.32,0.31,0.42,0.5,0.57,0.61,0.67,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
